2024-08-02 22:32:09,295 [main ] INFO  Constant - Copying default configuration to /dast/dast-output-1140569131/config.xml
2024-08-02 22:32:57,606 [main ] INFO  User - Authenticating user: user
2024-08-02 22:32:58,321 [ZAP-SpiderInitThread-0] INFO  SpiderThread - Starting spidering scan on Context: Default Context at 2024-08-02T22:32:58.319+0000
2024-08-02 22:32:58,325 [ZAP-SpiderInitThread-0] INFO  Spider - Spider initializing...
2024-08-02 22:32:58,342 [ZAP-SpiderInitThread-0] INFO  Spider - Starting spider...
2024-08-02 22:32:58,345 [ZAP-SpiderInitThread-0] INFO  Spider - Scan will be performed from the point of view of User: user
2024-08-02 22:32:59,099 [ZAP-SpiderThreadPool-0-thread-8] INFO  Spider - Spidering process is complete. Shutting down...
2024-08-02 22:32:59,105 [ZAP-SpiderShutdownThread-0] INFO  SpiderThread - Spider scanning complete: true on Context: Default Context at 2024-08-02T22:32:59.105+0000
2024-08-02 22:32:59,322 [main ] INFO  CommandLine - Job spider found 11 URLs
2024-08-02 22:32:59,323 [main ] INFO  CommandLine - Job spider finished, time taken: 00:00:01
2024-08-02 22:32:59,330 [main ] INFO  CommandLine - Job spiderAjax started
2024-08-02 22:32:59,338 [ZAP-AjaxSpiderAuto] INFO  SpiderThread - Running Crawljax (with firefox-headless): Auto - Context: Default Context
2024-08-02 22:32:59,343 [ZAP-AjaxSpiderAuto] INFO  SpiderThread - Starting proxy...
2024-08-02 22:32:59,346 [ZAP-AjaxSpiderAuto] INFO  SpiderThread - Proxy started, listening at port [34379].
2024-08-02 22:32:59,699 [ZAP-AjaxSpiderAuto] INFO  Plugins - Loaded org.zaproxy.zap.extension.spiderAjax.SpiderThread$DummyPlugin@3b008e14 as a OnBrowserCreatedPlugin
2024-08-02 22:33:08,457 [ZAP-PassiveScan-4] ERROR PassiveScanTask - Scan rule 'Session Management Response Identified' failed on record 43 from History table: GET http://172.16.132.36:38080/SAC/pics/imx/iplanetBanner.gif
java.util.ConcurrentModificationException: null
	at java.util.HashMap$EntrySpliterator.tryAdvance(Unknown Source) ~[?:?]
	at java.util.stream.ReferencePipeline.forEachWithCancel(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.copyIntoWithCancel(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.copyInto(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.wrapAndCopyInto(Unknown Source) ~[?:?]
	at java.util.stream.FindOps$FindOp.evaluateSequential(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluate(Unknown Source) ~[?:?]
	at java.util.stream.ReferencePipeline.findFirst(Unknown Source) ~[?:?]
	at org.zaproxy.addon.authhelper.AuthUtils.removeSessionToken(AuthUtils.java:677) ~[?:?]
	at org.zaproxy.addon.authhelper.SessionDetectionScanRule.lambda$scanHttpResponseReceive$2(SessionDetectionScanRule.java:149) ~[?:?]
	at java.util.ArrayList.forEach(Unknown Source) ~[?:?]
	at org.zaproxy.addon.authhelper.SessionDetectionScanRule.scanHttpResponseReceive(SessionDetectionScanRule.java:149) ~[?:?]
	at org.zaproxy.zap.extension.pscan.PassiveScanTask.run(PassiveScanTask.java:148) [zap-2.14.0.jar:2.14.0]
	at java.util.concurrent.Executors$RunnableAdapter.call(Unknown Source) [?:?]
	at java.util.concurrent.FutureTask.run(Unknown Source) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) [?:?]
	at java.lang.Thread.run(Unknown Source) [?:?]
2024-08-02 22:33:18,649 [ZAP-PassiveScan-8] ERROR PassiveScanTask - Scan rule 'Session Management Response Identified' failed on record 114 from History table: GET http://172.16.132.36:38080/SAC/css/master-style.css
java.util.ConcurrentModificationException: null
	at java.util.HashMap$EntrySpliterator.tryAdvance(Unknown Source) ~[?:?]
	at java.util.stream.ReferencePipeline.forEachWithCancel(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.copyIntoWithCancel(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.copyInto(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.wrapAndCopyInto(Unknown Source) ~[?:?]
	at java.util.stream.FindOps$FindOp.evaluateSequential(Unknown Source) ~[?:?]
	at java.util.stream.AbstractPipeline.evaluate(Unknown Source) ~[?:?]
	at java.util.stream.ReferencePipeline.findFirst(Unknown Source) ~[?:?]
	at org.zaproxy.addon.authhelper.AuthUtils.containsSessionToken(AuthUtils.java:666) ~[?:?]
	at org.zaproxy.addon.authhelper.SessionDetectionScanRule.scanHttpResponseReceive(SessionDetectionScanRule.java:88) ~[?:?]
	at org.zaproxy.zap.extension.pscan.PassiveScanTask.run(PassiveScanTask.java:148) [zap-2.14.0.jar:2.14.0]
	at java.util.concurrent.Executors$RunnableAdapter.call(Unknown Source) [?:?]
	at java.util.concurrent.FutureTask.run(Unknown Source) [?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(Unknown Source) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(Unknown Source) [?:?]
	at java.lang.Thread.run(Unknown Source) [?:?]
2024-08-02 22:33:59,375 [ZAP-AjaxSpiderAuto] INFO  CrawlController - Received shutdown notice. Reason is Exausted
2024-08-02 22:34:01,378 [ZAP-AjaxSpiderAuto] INFO  CrawlController - Shutdown process complete
2024-08-02 22:34:01,379 [ZAP-AjaxSpiderAuto] INFO  SpiderThread - Stopping proxy...
2024-08-02 22:34:01,389 [ZAP-AjaxSpiderAuto] INFO  SpiderThread - Proxy stopped.
2024-08-02 22:34:01,390 [ZAP-AjaxSpiderAuto] INFO  SpiderThread - Finished Crawljax: Auto - Context: Default Context
2024-08-02 22:34:01,407 [main ] INFO  CommandLine - Job spiderAjax found 154 URLs
2024-08-02 22:34:01,409 [main ] INFO  CommandLine - Job spiderAjax finished, time taken: 00:01:02
2024-08-02 22:34:01,411 [main ] INFO  CommandLine - Job passiveScan-wait started
2024-08-02 22:34:01,422 [main ] INFO  CommandLine - Job passiveScan-wait finished, time taken: 00:00:00
2024-08-02 22:34:01,431 [main ] INFO  CommandLine - Job activeScan started
2024-08-02 22:34:01,470 [main ] INFO  Scanner - scanner started
2024-08-02 22:34:01,998 [ZAP-Scanner-0] INFO  HostProcess - Scanning 14 node(s) from http://172.16.132.36:38080
2024-08-02 22:34:02,001 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | PathTraversalScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:23,131 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | PathTraversalScanRule in 21.13s with 171 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:23,136 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | RemoteFileIncludeScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:36,371 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | RemoteFileIncludeScanRule in 13.236s with 110 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:36,376 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SourceCodeDisclosureWebInfScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:36,381 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | HeartBleedActiveScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:36,389 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SourceCodeDisclosureCve20121823ScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:36,698 [ZAP-ActiveScanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SourceCodeDisclosureWebInfScanRule in 0.32s with 4 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:45,570 [ZAP-ActiveScanner-1] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | HeartBleedActiveScanRule in 9.19s with 3 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:45,572 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SourceCodeDisclosureCve20121823ScanRule in 9.185s with 5 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:45,573 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | RemoteCodeExecutionCve20121823ScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:46,213 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | RemoteCodeExecutionCve20121823ScanRule in 0.641s with 28 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:46,214 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | ExternalRedirectScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:52,360 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | ExternalRedirectScanRule in 6.146s with 63 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:52,362 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | ServerSideIncludeScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:34:57,448 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | ServerSideIncludeScanRule in 5.086s with 44 message(s) sent and 0 alert(s) raised.
2024-08-02 22:34:57,452 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | CrossSiteScriptingScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:35:05,003 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | CrossSiteScriptingScanRule in 7.552s with 56 message(s) sent and 0 alert(s) raised.
2024-08-02 22:35:05,005 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | PersistentXssPrimeScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:35:06,553 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | PersistentXssPrimeScanRule in 1.548s with 11 message(s) sent and 0 alert(s) raised.
2024-08-02 22:35:06,556 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | PersistentXssSpiderScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:35:07,200 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | PersistentXssSpiderScanRule in 0.645s with 15 message(s) sent and 0 alert(s) raised.
2024-08-02 22:35:07,201 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | PersistentXssScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:35:07,467 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | PersistentXssScanRule in 0.265s with 0 message(s) sent and 0 alert(s) raised.
2024-08-02 22:35:07,469 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SqlInjectionScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:35:39,404 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SqlInjectionScanRule in 31.935s with 262 message(s) sent and 0 alert(s) raised.
2024-08-02 22:35:39,406 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SqlInjectionMySqlScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:35:52,330 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SqlInjectionMySqlScanRule in 12.923s with 120 message(s) sent and 0 alert(s) raised.
2024-08-02 22:35:52,334 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SqlInjectionHypersonicScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:36:06,176 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SqlInjectionHypersonicScanRule in 13.843s with 115 message(s) sent and 0 alert(s) raised.
2024-08-02 22:36:06,179 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SqlInjectionOracleScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:36:14,162 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SqlInjectionOracleScanRule in 7.983s with 71 message(s) sent and 0 alert(s) raised.
2024-08-02 22:36:14,163 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SqlInjectionPostgreScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:36:19,854 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SqlInjectionPostgreScanRule in 5.691s with 56 message(s) sent and 0 alert(s) raised.
2024-08-02 22:36:19,855 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SqlInjectionSqLiteScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:36:32,080 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SqlInjectionSqLiteScanRule in 12.225s with 113 message(s) sent and 0 alert(s) raised.
2024-08-02 22:36:32,083 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | DomXssScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:38:31,902 [ZAP-IO-Server-1-16] INFO  ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {s}->https://tracking-protection.cdn.mozilla.net:443
2024-08-02 22:38:31,904 [ZAP-IO-Server-1-10] WARN  HttpSenderHandler - Failed to read https://tracking-protection.cdn.mozilla.net/analytics-track-digest256/1718977977 within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
2024-08-02 22:38:31,905 [ZAP-IO-Server-1-13] WARN  HttpSenderHandler - Failed to read https://tracking-protection.cdn.mozilla.net/ads-track-digest256/1718977977 within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
2024-08-02 22:38:36,485 [Thread-2189] INFO  DomXssScanRule - Reaper thread starting
2024-08-02 22:39:08,869 [ZAP-IO-Server-1-22] INFO  ZapHttpRequestRetryExec - Recoverable I/O exception (org.apache.hc.core5.http.NoHttpResponseException) caught when processing request to {s}->https://tracking-protection.cdn.mozilla.net:443
2024-08-02 22:39:31,573 [External Process Output Forwarder - /dast/dast-output-1140569131/webdriver/linux/64/geckodriver] WARN  ExternalProcess - failed to copy the output of process 4801
java.io.IOException: Stream closed
	at java.io.BufferedInputStream.getBufIfOpen(Unknown Source) ~[?:?]
	at java.io.BufferedInputStream.read1(Unknown Source) ~[?:?]
	at java.io.BufferedInputStream.read(Unknown Source) ~[?:?]
	at java.io.InputStream.transferTo(Unknown Source) ~[?:?]
	at org.openqa.selenium.os.ExternalProcess$Builder.lambda$start$0(ExternalProcess.java:210) ~[?:?]
	at java.lang.Thread.run(Unknown Source) [?:?]
2024-08-02 22:39:41,391 [ZAP-IO-Server-1-23] WARN  HttpSenderHandler - Failed to read https://tracking-protection.cdn.mozilla.net/content-track-digest256/1718977977 within 20 seconds, check to see if the site is available and if so consider adjusting ZAP's read time out in the Connection options panel.
2024-08-02 22:41:37,771 [External Process Output Forwarder - /dast/dast-output-1140569131/webdriver/linux/64/geckodriver] WARN  ExternalProcess - failed to copy the output of process 4866
java.io.IOException: Stream closed
	at java.io.BufferedInputStream.getBufIfOpen(Unknown Source) ~[?:?]
	at java.io.BufferedInputStream.read1(Unknown Source) ~[?:?]
	at java.io.BufferedInputStream.read(Unknown Source) ~[?:?]
	at java.io.InputStream.transferTo(Unknown Source) ~[?:?]
	at org.openqa.selenium.os.ExternalProcess$Builder.lambda$start$0(ExternalProcess.java:210) ~[?:?]
	at java.lang.Thread.run(Unknown Source) [?:?]
2024-08-02 22:42:33,963 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | DomXssScanRule in 361.881s with 250 message(s) sent and 0 alert(s) raised.
2024-08-02 22:42:33,964 [ZAP-DomXssReaper] INFO  DomXssScanRule - Reaper thread exiting 0
2024-08-02 22:42:53,547 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SqlInjectionMsSqlScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:43:06,446 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SqlInjectionMsSqlScanRule in 12.898s with 120 message(s) sent and 0 alert(s) raised.
2024-08-02 22:43:06,448 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | Log4ShellScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:43:06,453 [ZAP-Scanner-0] INFO  HostProcess - skipped plugin [no Active Scan OAST service is selected.] http://172.16.132.36:38080 | Log4ShellScanRule in 0.005s with 0 message(s) sent and 0 alert(s) raised.
2024-08-02 22:43:06,454 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | Spring4ShellScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:43:07,234 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | Spring4ShellScanRule in 0.78s with 30 message(s) sent and 0 alert(s) raised.
2024-08-02 22:43:07,235 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | CodeInjectionScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:43:23,963 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | CodeInjectionScanRule in 16.728s with 88 message(s) sent and 0 alert(s) raised.
2024-08-02 22:43:23,965 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | CommandInjectionScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:12,908 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | CommandInjectionScanRule in 48.942s with 417 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:12,910 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | XpathInjectionScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:17,742 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | XpathInjectionScanRule in 4.832s with 33 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:17,745 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | XxeScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:18,610 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | XxeScanRule in 0.866s with 0 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:18,612 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | PaddingOracleScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:19,149 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | PaddingOracleScanRule in 0.537s with 0 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:19,152 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | CloudMetadataScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:19,157 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SstiScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:19,564 [ZAP-ActiveScanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | CloudMetadataScanRule in 0.412s with 4 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:36,359 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SstiScanRule in 17.202s with 155 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:36,363 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SstiBlindScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:54,006 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SstiBlindScanRule in 17.643s with 132 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:54,011 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | DirectoryBrowsingScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:54,569 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | DirectoryBrowsingScanRule in 0.559s with 15 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:54,571 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | BufferOverflowScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:55,830 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | BufferOverflowScanRule in 1.258s with 11 message(s) sent and 1 alert(s) raised.
2024-08-02 22:44:55,832 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | FormatStringScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:44:59,120 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | FormatStringScanRule in 3.287s with 29 message(s) sent and 0 alert(s) raised.
2024-08-02 22:44:59,123 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | CrlfInjectionScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:07,416 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | CrlfInjectionScanRule in 8.292s with 77 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:07,420 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | ParameterTamperScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:16,106 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | ParameterTamperScanRule in 8.686s with 78 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:16,109 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | ElmahScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:16,113 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | TraceAxdScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:16,232 [ZAP-ActiveScanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | ElmahScanRule in 0.123s with 1 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:16,624 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | TraceAxdScanRule in 0.512s with 5 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:16,627 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | HtAccessScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:17,118 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | HtAccessScanRule in 0.492s with 5 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:17,123 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | EnvFileScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:17,603 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | EnvFileScanRule in 0.481s with 5 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:17,606 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | HiddenFilesScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:17,705 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SpringActuatorScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:17,711 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | XsltInjectionScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:17,844 [ZAP-ActiveScanner-1] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SpringActuatorScanRule in 0.138s with 2 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:20,888 [ZAP-ActiveScanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | HiddenFilesScanRule in 3.282s with 50 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:21,015 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | XsltInjectionScanRule in 3.304s with 36 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:21,018 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | GetForPostScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:21,549 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | GetForPostScanRule in 0.531s with 2 message(s) sent and 1 alert(s) raised.
2024-08-02 22:45:21,554 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | UserAgentScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:25,132 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | UserAgentScanRule in 3.578s with 180 message(s) sent and 84 alert(s) raised.
2024-08-02 22:45:25,135 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | ScriptsActiveScanner strength MEDIUM threshold MEDIUM
2024-08-02 22:45:25,141 [ZAP-Scanner-0] INFO  HostProcess - skipped plugin [no scripts enabled] http://172.16.132.36:38080 | ScriptsActiveScanner in 0.006s with 0 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:25,143 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SOAPActionSpoofingActiveScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:25,672 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SOAPActionSpoofingActiveScanRule in 0.529s with 0 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:25,673 [ZAP-Scanner-0] INFO  HostProcess - start host http://172.16.132.36:38080 | SOAPXMLInjectionActiveScanRule strength MEDIUM threshold MEDIUM
2024-08-02 22:45:26,187 [ZAP-Scanner-0] INFO  HostProcess - completed host/plugin http://172.16.132.36:38080 | SOAPXMLInjectionActiveScanRule in 0.514s with 0 message(s) sent and 0 alert(s) raised.
2024-08-02 22:45:26,191 [ZAP-Scanner-0] INFO  HostProcess - completed host http://172.16.132.36:38080 in 684.64s with 86 alert(s) raised.
2024-08-02 22:45:26,194 [Thread-164] INFO  Scanner - scanner completed in 684.722s
2024-08-02 22:45:26,290 [main ] INFO  CommandLine - Job activeScan finished, time taken: 00:11:24
2024-08-02 22:45:26,293 [main ] INFO  CommandLine - Job report started
2024-08-02 22:45:27,323 [main ] INFO  CommandLine - Job report generated report /dast/dast-output-1140569131/ZAP-Report.json
2024-08-02 22:45:27,324 [main ] INFO  CommandLine - Job report finished, time taken: 00:00:01
2024-08-02 22:45:27,326 [main ] INFO  CommandLine - Automation plan succeeded!
2024-08-02 22:45:31,687 [main ] INFO  CommandLineBootstrap - ZAP 2.14.0 terminated.
